first_name,last_name,gender,matriculation_year,matriculation_number,student_id,college,class_of,level,level_for_sorting
Kenneth,Lee,M,2020,2487,2020-2487,STL,2024,Freshman,0
David,Taylor,M,2020,2488,2020-2488,STC,2024,Freshman,0
Mark,Jimenez,M,2020,2489,2020-2489,STL,2024,Freshman,0
Joel,Stevenson,M,2020,2490,2020-2490,STM,2024,Freshman,0
Christopher,Mathews,M,2020,2491,2020-2491,STL,2024,Freshman,0
Brady,Miller,M,2020,2492,2020-2492,STL,2024,Freshman,0
Jacob,Dixon,M,2020,2493,2020-2493,STM,2024,Freshman,0
Lawrence,Perez,M,2020,2494,2020-2494,STL,2024,Freshman,0
Randy,Turner,M,2020,2495,2020-2495,STM,2024,Freshman,0
Thomas,Brown,M,2020,2496,2020-2496,STM,2024,Freshman,0
Joshua,Bryant,M,2020,2497,2020-2497,STL,2024,Freshman,0
Charles,Whitaker,M,2020,2498,2020-2498,STM,2024,Freshman,0
James,Brown,M,2020,2499,2020-2499,STC,2024,Freshman,0
Troy,Fox,M,2020,2500,2020-2500,STL,2024,Freshman,0
Zachary,Harris,M,2020,2501,2020-2501,STB,2024,Freshman,0
Scott,Aguirre,M,2020,2502,2020-2502,STC,2024,Freshman,0
Joseph,Willis,M,2020,2503,2020-2503,STL,2024,Freshman,0
Andrew,Brown,M,2020,2504,2020-2504,STC,2024,Freshman,0
Richard,Lara,M,2020,2505,2020-2505,STC,2024,Freshman,0
Joe,Wolf,M,2020,2506,2020-2506,STB,2024,Freshman,0
David,Blair,M,2020,2507,2020-2507,STM,2024,Freshman,0
Joshua,Fernandez,M,2020,2508,2020-2508,STC,2024,Freshman,0
William,Roth,M,2020,2509,2020-2509,STL,2024,Freshman,0
Stephen,Anderson,M,2020,2510,2020-2510,STM,2024,Freshman,0
Jose,Zuniga,M,2020,2511,2020-2511,STC,2024,Freshman,0
Christopher,Nguyen,M,2020,2512,2020-2512,STM,2024,Freshman,0
Anthony,Jones,M,2020,2513,2020-2513,STM,2024,Freshman,0
Brandon,Blake,M,2020,2514,2020-2514,STL,2024,Freshman,0
Gilbert,Lewis,M,2020,2515,2020-2515,STB,2024,Freshman,0
Brian,Harrison,M,2020,2516,2020-2516,STC,2024,Freshman,0
Jeremy,Arroyo,M,2020,2517,2020-2517,STB,2024,Freshman,0
Eric,Ortiz,M,2020,2518,2020-2518,STM,2024,Freshman,0
Trevor,Jackson,M,2020,2519,2020-2519,STC,2024,Freshman,0
Joseph,Johnson,M,2020,2520,2020-2520,STM,2024,Freshman,0
Jorge,Walker,M,2020,2521,2020-2521,STC,2024,Freshman,0
Duane,Gordon,M,2020,2522,2020-2522,STL,2024,Freshman,0
Michael,Mendoza,M,2020,2523,2020-2523,STC,2024,Freshman,0
Alfred,Mejia,M,2020,2524,2020-2524,STM,2024,Freshman,0
Austin,Thompson,M,2020,2525,2020-2525,STM,2024,Freshman,0
Travis,Webster,M,2020,2526,2020-2526,STB,2024,Freshman,0
Jared,Coleman,M,2020,2527,2020-2527,STC,2024,Freshman,0
John,David,M,2020,2528,2020-2528,STC,2024,Freshman,0
Craig,Lopez,M,2020,2529,2020-2529,STM,2024,Freshman,0
Thomas,Ortiz,M,2020,2530,2020-2530,STB,2024,Freshman,0
Christopher,Clark,M,2020,2531,2020-2531,STM,2024,Freshman,0
Daniel,Weber,M,2020,2532,2020-2532,STC,2024,Freshman,0
Matthew,Kim,M,2020,2533,2020-2533,STM,2024,Freshman,0
Andre,Farmer,M,2020,2534,2020-2534,STC,2024,Freshman,0
Chris,Walker,M,2020,2535,2020-2535,STC,2024,Freshman,0
Todd,Lindsey,M,2020,2536,2020-2536,STC,2024,Freshman,0
Robert,Chang,M,2020,2537,2020-2537,STB,2024,Freshman,0
Ian,Simmons,M,2020,2538,2020-2538,STM,2024,Freshman,0
Frank,Wiley,M,2020,2539,2020-2539,STB,2024,Freshman,0
Justin,Harris,M,2020,2540,2020-2540,STM,2024,Freshman,0
Juan,Lopez,M,2020,2541,2020-2541,STB,2024,Freshman,0
Phillip,Spencer,M,2020,2542,2020-2542,STL,2024,Freshman,0
James,White,M,2020,2543,2020-2543,STB,2024,Freshman,0
Matthew,Adams,M,2020,2544,2020-2544,STB,2024,Freshman,0
Michael,Chavez,M,2020,2545,2020-2545,STL,2024,Freshman,0
Matthew,Cowan,M,2020,2546,2020-2546,STC,2024,Freshman,0
Craig,Norris,M,2020,2547,2020-2547,STM,2024,Freshman,0
Joseph,Small,M,2020,2548,2020-2548,STB,2024,Freshman,0
Spencer,Robinson,M,2020,2549,2020-2549,STL,2024,Freshman,0
Patrick,Walsh,M,2020,2550,2020-2550,STC,2024,Freshman,0
Robert,Alexander,M,2020,2551,2020-2551,STB,2024,Freshman,0
Joshua,Nelson,M,2020,2552,2020-2552,STM,2024,Freshman,0
Christian,Irwin,M,2020,2553,2020-2553,STM,2024,Freshman,0
Mark,Brown,M,2020,2554,2020-2554,STL,2024,Freshman,0
William,Hernandez,M,2020,2555,2020-2555,STC,2024,Freshman,0
Jason,Salas,M,2020,2556,2020-2556,STM,2024,Freshman,0
Alejandro,Hughes,M,2020,2557,2020-2557,STB,2024,Freshman,0
Robert,Stewart,M,2020,2558,2020-2558,STB,2024,Freshman,0
Ian,Escobar,M,2020,2559,2020-2559,STL,2024,Freshman,0
Richard,May,M,2020,2560,2020-2560,STM,2024,Freshman,0
Jeffrey,Ryan,M,2020,2561,2020-2561,STL,2024,Freshman,0
Anthony,Jackson,M,2020,2562,2020-2562,STB,2024,Freshman,0
Christopher,Alvarado,M,2020,2563,2020-2563,STB,2024,Freshman,0
Andrew,Allen,M,2020,2564,2020-2564,STC,2024,Freshman,0
James,Ray,M,2020,2565,2020-2565,STB,2024,Freshman,0
Charles,James,M,2020,2566,2020-2566,STM,2024,Freshman,0
Michael,Eaton,M,2020,2567,2020-2567,STL,2024,Freshman,0
Michael,Avila,M,2020,2568,2020-2568,STC,2024,Freshman,0
Gerald,Phillips,M,2020,2569,2020-2569,STM,2024,Freshman,0
Chad,Morris,M,2020,2570,2020-2570,STL,2024,Freshman,0
William,Dunn,M,2020,2571,2020-2571,STC,2024,Freshman,0
Johnny,Garcia,M,2020,2572,2020-2572,STC,2024,Freshman,0
Michael,Garcia,M,2020,2573,2020-2573,STL,2024,Freshman,0
Tyler,Miller,M,2020,2574,2020-2574,STM,2024,Freshman,0
Daniel,Bauer,M,2020,2575,2020-2575,STC,2024,Freshman,0
Andrew,Hooper,M,2020,2576,2020-2576,STM,2024,Freshman,0
Robert,Peterson,M,2020,2577,2020-2577,STC,2024,Freshman,0
Todd,Thomas,M,2020,2578,2020-2578,STM,2024,Freshman,0
Logan,Cuevas,M,2020,2579,2020-2579,STB,2024,Freshman,0
Anthony,Adams,M,2020,2580,2020-2580,STL,2024,Freshman,0
Guy,Fernandez,M,2020,2581,2020-2581,STB,2024,Freshman,0
Michael,Rivera,M,2020,2582,2020-2582,STM,2024,Freshman,0
James,Johnson,M,2020,2583,2020-2583,STM,2024,Freshman,0
Michael,Hughes,M,2020,2584,2020-2584,STM,2024,Freshman,0
Patrick,Allen,M,2020,2585,2020-2585,STM,2024,Freshman,0
Michael,Bowman,M,2020,2586,2020-2586,STL,2024,Freshman,0
Scott,Lawrence,M,2020,2587,2020-2587,STC,2024,Freshman,0
Daniel,Booth,M,2020,2588,2020-2588,STL,2024,Freshman,0
Robert,Kane,M,2020,2589,2020-2589,STC,2024,Freshman,0
Lucas,Reed,M,2020,2590,2020-2590,STB,2024,Freshman,0
Edward,Chapman,M,2020,2591,2020-2591,STC,2024,Freshman,0
Bruce,Dunn,M,2020,2592,2020-2592,STC,2024,Freshman,0
Joshua,Winters,M,2020,2593,2020-2593,STM,2024,Freshman,0
Dennis,Ellis,M,2020,2594,2020-2594,STM,2024,Freshman,0
Dan,Ramsey,M,2020,2595,2020-2595,STC,2024,Freshman,0
Jon,Wolfe,M,2020,2596,2020-2596,STM,2024,Freshman,0
John,Foster,M,2020,2597,2020-2597,STC,2024,Freshman,0
Timothy,Robinson,M,2020,2598,2020-2598,STB,2024,Freshman,0
Caleb,Mccarthy,M,2020,2599,2020-2599,STC,2024,Freshman,0
Travis,Thompson,M,2020,2600,2020-2600,STM,2024,Freshman,0
William,Lopez,M,2020,2601,2020-2601,STC,2024,Freshman,0
Todd,Gonzalez,M,2020,2602,2020-2602,STB,2024,Freshman,0
Daniel,Bush,M,2020,2603,2020-2603,STC,2024,Freshman,0
Jason,Livingston,M,2020,2604,2020-2604,STC,2024,Freshman,0
Jeffrey,Griffin,M,2020,2605,2020-2605,STC,2024,Freshman,0
Tyler,Smith,M,2020,2606,2020-2606,STC,2024,Freshman,0
Danny,Huffman,M,2020,2607,2020-2607,STC,2024,Freshman,0
Patrick,Davis,M,2020,2608,2020-2608,STL,2024,Freshman,0
Bryan,Conway,M,2020,2609,2020-2609,STL,2024,Freshman,0
Wesley,Smith,M,2020,2610,2020-2610,STM,2024,Freshman,0
Robert,Powell,M,2020,2611,2020-2611,STB,2024,Freshman,0
Martin,Vega,M,2020,2612,2020-2612,STC,2024,Freshman,0
Michael,Smith,M,2020,2613,2020-2613,STB,2024,Freshman,0
William,Johnson,M,2020,2614,2020-2614,STB,2024,Freshman,0
Jeffery,Campbell,M,2020,2615,2020-2615,STM,2024,Freshman,0
Steven,Baker,M,2020,2616,2020-2616,STC,2024,Freshman,0
Jason,Jennings,M,2020,2617,2020-2617,STM,2024,Freshman,0
Edward,Jenkins,M,2020,2618,2020-2618,STL,2024,Freshman,0
Craig,Santos,M,2020,2619,2020-2619,STM,2024,Freshman,0
Alex,Cuevas,M,2020,2620,2020-2620,STC,2024,Freshman,0
David,Hull,M,2020,2621,2020-2621,STM,2024,Freshman,0
Phillip,Wilson,M,2020,2622,2020-2622,STB,2024,Freshman,0
Lee,Lewis,M,2020,2623,2020-2623,STB,2024,Freshman,0
Travis,Quinn,M,2020,2624,2020-2624,STB,2024,Freshman,0
Gary,Bryant,M,2020,2625,2020-2625,STM,2024,Freshman,0
Michael,Martinez,M,2020,2626,2020-2626,STC,2024,Freshman,0
Alan,Dyer,M,2020,2627,2020-2627,STC,2024,Freshman,0
David,Hart,M,2020,2628,2020-2628,STM,2024,Freshman,0
Louis,Walker,M,2020,2629,2020-2629,STL,2024,Freshman,0
Richard,Wilkinson,M,2020,2630,2020-2630,STB,2024,Freshman,0
Michael,Bailey,M,2020,2631,2020-2631,STB,2024,Freshman,0
Cody,Ho,M,2020,2632,2020-2632,STM,2024,Freshman,0
Joshua,Braun,M,2020,2633,2020-2633,STM,2024,Freshman,0
Dillon,Pruitt,M,2020,2634,2020-2634,STM,2024,Freshman,0
John,Paul,M,2020,2635,2020-2635,STL,2024,Freshman,0
Eric,Lee,M,2020,2636,2020-2636,STL,2024,Freshman,0
Kenneth,Gutierrez,M,2020,2637,2020-2637,STC,2024,Freshman,0
Duane,Sims,M,2020,2638,2020-2638,STM,2024,Freshman,0
Andrew,Shea,M,2020,2639,2020-2639,STM,2024,Freshman,0
Anthony,Kelley,M,2020,2640,2020-2640,STM,2024,Freshman,0
Edgar,Haynes,M,2020,2641,2020-2641,STC,2024,Freshman,0
Michael,Caldwell,M,2020,2642,2020-2642,STB,2024,Freshman,0
William,Hurley,M,2020,2643,2020-2643,STM,2024,Freshman,0
Mark,Osborne,M,2020,2644,2020-2644,STM,2024,Freshman,0
Keith,Jackson,M,2020,2645,2020-2645,STM,2024,Freshman,0
Austin,Lee,M,2020,2646,2020-2646,STL,2024,Freshman,0
Robert,Bell,M,2020,2647,2020-2647,STC,2024,Freshman,0
Gregory,Cardenas,M,2020,2648,2020-2648,STC,2024,Freshman,0
Steven,Powell,M,2020,2649,2020-2649,STB,2024,Freshman,0
Mitchell,Beasley,M,2020,2650,2020-2650,STB,2024,Freshman,0
Joseph,Sanchez,M,2020,2651,2020-2651,STM,2024,Freshman,0
Chad,Jackson,M,2020,2652,2020-2652,STC,2024,Freshman,0
Anthony,Tanner,M,2020,2653,2020-2653,STM,2024,Freshman,0
Noah,Vasquez,M,2020,2654,2020-2654,STL,2024,Freshman,0
Douglas,Torres,M,2020,2655,2020-2655,STC,2024,Freshman,0
Ryan,Smith,M,2020,2656,2020-2656,STM,2024,Freshman,0
Kevin,Lloyd,M,2020,2657,2020-2657,STL,2024,Freshman,0
Melvin,Ramirez,M,2020,2658,2020-2658,STB,2024,Freshman,0
Nicholas,Martin,M,2020,2659,2020-2659,STB,2024,Freshman,0
Craig,Snyder,M,2020,2660,2020-2660,STM,2024,Freshman,0
Christopher,Meza,M,2020,2661,2020-2661,STC,2024,Freshman,0
Richard,Steele,M,2020,2662,2020-2662,STC,2024,Freshman,0
Timothy,Wells,M,2020,2663,2020-2663,STB,2024,Freshman,0
Eduardo,Good,M,2020,2664,2020-2664,STC,2024,Freshman,0
Todd,White,M,2020,2665,2020-2665,STC,2024,Freshman,0
Jay,Bush,M,2020,2666,2020-2666,STM,2024,Freshman,0
Jacob,Logan,M,2020,2667,2020-2667,STB,2024,Freshman,0
Andrew,Poole,M,2020,2668,2020-2668,STB,2024,Freshman,0
Sean,Saunders,M,2020,2669,2020-2669,STL,2024,Freshman,0
Anthony,Perkins,M,2020,2670,2020-2670,STM,2024,Freshman,0
Rodney,Gibson,M,2020,2671,2020-2671,STC,2024,Freshman,0
Richard,Russell,M,2020,2672,2020-2672,STB,2024,Freshman,0
Derek,Watson,M,2020,2673,2020-2673,STM,2024,Freshman,0
Christopher,Miller,M,2020,2674,2020-2674,STL,2024,Freshman,0
Travis,Mcclain,M,2020,2675,2020-2675,STC,2024,Freshman,0
William,Jones,M,2020,2676,2020-2676,STC,2024,Freshman,0
Darrell,Cline,M,2020,2677,2020-2677,STL,2024,Freshman,0
Christopher,Stuart,M,2020,2678,2020-2678,STC,2024,Freshman,0
Timothy,Smith,M,2020,2679,2020-2679,STL,2024,Freshman,0
Jacob,Johnson,M,2020,2680,2020-2680,STM,2024,Freshman,0
Kenneth,Bell,M,2020,2681,2020-2681,STC,2024,Freshman,0
Roger,Torres,M,2020,2682,2020-2682,STC,2024,Freshman,0
Robert,Black,M,2020,2683,2020-2683,STB,2024,Freshman,0
Anthony,Davis,M,2020,2684,2020-2684,STC,2024,Freshman,0
David,Briggs,M,2020,2685,2020-2685,STM,2024,Freshman,0
Bryan,Gallagher,M,2020,2686,2020-2686,STC,2024,Freshman,0
Michael,Hayes,M,2020,2687,2020-2687,STM,2024,Freshman,0
Douglas,Blankenship,M,2020,2688,2020-2688,STL,2024,Freshman,0
Daniel,Johnson,M,2020,2689,2020-2689,STC,2024,Freshman,0
Luis,Palmer,M,2020,2690,2020-2690,STM,2024,Freshman,0
Joseph,Russell,M,2020,2691,2020-2691,STM,2024,Freshman,0
Russell,Alexander,M,2020,2692,2020-2692,STM,2024,Freshman,0
Allen,Delgado,M,2020,2693,2020-2693,STB,2024,Freshman,0
Tony,Hardy,M,2020,2694,2020-2694,STC,2024,Freshman,0
Colin,Moore,M,2020,2695,2020-2695,STB,2024,Freshman,0
John,Williams,M,2020,2696,2020-2696,STM,2024,Freshman,0
Joseph,Cooper,M,2020,2697,2020-2697,STL,2024,Freshman,0
Andrew,Short,M,2020,2698,2020-2698,STC,2024,Freshman,0
Matthew,Sanchez,M,2020,2699,2020-2699,STM,2024,Freshman,0
Aaron,Chase,M,2020,2700,2020-2700,STM,2024,Freshman,0
David,Nguyen,M,2020,2701,2020-2701,STB,2024,Freshman,0
Robert,Young,M,2020,2702,2020-2702,STB,2024,Freshman,0
Stephen,Strong,M,2020,2703,2020-2703,STB,2024,Freshman,0
Jordan,Davis,M,2020,2704,2020-2704,STC,2024,Freshman,0
Christopher,Petty,M,2020,2705,2020-2705,STB,2024,Freshman,0
John,Jones,M,2020,2706,2020-2706,STB,2024,Freshman,0
Phillip,Guerrero,M,2020,2707,2020-2707,STL,2024,Freshman,0
Jonathan,Murphy,M,2020,2708,2020-2708,STB,2024,Freshman,0
Robert,Hughes,M,2020,2709,2020-2709,STM,2024,Freshman,0
Charles,Brady,M,2020,2710,2020-2710,STC,2024,Freshman,0
Douglas,English,M,2020,2711,2020-2711,STC,2024,Freshman,0
Jack,Ramirez,M,2020,2712,2020-2712,STC,2024,Freshman,0
Roger,Johnson,M,2020,2713,2020-2713,STB,2024,Freshman,0
Ryan,Ramirez,M,2020,2714,2020-2714,STM,2024,Freshman,0
Nathan,Duran,M,2020,2715,2020-2715,STC,2024,Freshman,0
Michael,Giles,M,2020,2716,2020-2716,STL,2024,Freshman,0
Andrew,Anderson,M,2020,2717,2020-2717,STL,2024,Freshman,0
Charles,Williams,M,2020,2718,2020-2718,STB,2024,Freshman,0
Charles,Ramsey,M,2020,2719,2020-2719,STM,2024,Freshman,0
Joseph,Lewis,M,2020,2720,2020-2720,STM,2024,Freshman,0
Bradley,Clark,M,2020,2721,2020-2721,STC,2024,Freshman,0
Tristan,Murphy,M,2020,2722,2020-2722,STC,2024,Freshman,0
David,Russell,M,2020,2723,2020-2723,STB,2024,Freshman,0
James,Wilkerson,M,2020,2724,2020-2724,STL,2024,Freshman,0
Michael,Harrison,M,2020,2725,2020-2725,STB,2024,Freshman,0
Aaron,Martinez,M,2020,2726,2020-2726,STB,2024,Freshman,0
Joseph,Cruz,M,2020,2727,2020-2727,STB,2024,Freshman,0
Michael,Holland,M,2020,2728,2020-2728,STL,2024,Freshman,0
David,Wright,M,2020,2729,2020-2729,STL,2024,Freshman,0
Richard,Blackwell,M,2020,2730,2020-2730,STB,2024,Freshman,0
Daniel,Woods,M,2020,2731,2020-2731,STC,2024,Freshman,0
Joseph,Nguyen,M,2020,2732,2020-2732,STC,2024,Freshman,0
Matthew,Martinez,M,2020,2733,2020-2733,STB,2024,Freshman,0
Andrew,Conley,M,2020,2734,2020-2734,STL,2024,Freshman,0
Nicholas,Alexander,M,2020,2735,2020-2735,STC,2024,Freshman,0
Brandon,Lopez,M,2020,2736,2020-2736,STM,2024,Freshman,0
Joseph,Mathews,M,2020,2737,2020-2737,STC,2024,Freshman,0
William,Perez,M,2020,2738,2020-2738,STB,2024,Freshman,0
Adam,Brown,M,2020,2739,2020-2739,STB,2024,Freshman,0
Lawrence,Dixon,M,2020,2740,2020-2740,STC,2024,Freshman,0
Brian,Carson,M,2020,2741,2020-2741,STC,2024,Freshman,0
Eric,Vargas,M,2020,2742,2020-2742,STC,2024,Freshman,0
Shawn,Williamson,M,2020,2743,2020-2743,STL,2024,Freshman,0
Derrick,Bridges,M,2020,2744,2020-2744,STL,2024,Freshman,0
Joe,Sweeney,M,2020,2745,2020-2745,STC,2024,Freshman,0
Mark,Mckee,M,2020,2746,2020-2746,STB,2024,Freshman,0
Gregory,Pope,M,2020,2747,2020-2747,STB,2024,Freshman,0
Ryan,Clark,M,2020,2748,2020-2748,STB,2024,Freshman,0
Eric,Parks,M,2020,2749,2020-2749,STM,2024,Freshman,0
Joseph,Hill,M,2020,2750,2020-2750,STM,2024,Freshman,0
Christopher,Mcmahon,M,2020,2751,2020-2751,STB,2024,Freshman,0
Jordan,Smith,M,2020,2752,2020-2752,STC,2024,Freshman,0
Paul,Sutton,M,2020,2753,2020-2753,STM,2024,Freshman,0
David,Young,M,2020,2754,2020-2754,STB,2024,Freshman,0
Anthony,Bell,M,2020,2755,2020-2755,STB,2024,Freshman,0
Jordan,Carter,M,2020,2756,2020-2756,STC,2024,Freshman,0
Kenneth,Wallace,M,2020,2757,2020-2757,STM,2024,Freshman,0
David,Hayes,M,2020,2758,2020-2758,STL,2024,Freshman,0
Christopher,Wright,M,2020,2759,2020-2759,STL,2024,Freshman,0
Jason,Clayton,M,2020,2760,2020-2760,STC,2024,Freshman,0
Dennis,Hernandez,M,2020,2761,2020-2761,STC,2024,Freshman,0
Matthew,Wilkins,M,2020,2762,2020-2762,STM,2024,Freshman,0
Douglas,Anderson,M,2020,2763,2020-2763,STC,2024,Freshman,0
Johnathan,Smith,M,2020,2764,2020-2764,STB,2024,Freshman,0
Christopher,Brock,M,2020,2765,2020-2765,STC,2024,Freshman,0
Steven,Foley,M,2020,2766,2020-2766,STM,2024,Freshman,0
Victor,Rice,M,2020,2767,2020-2767,STB,2024,Freshman,0
Jon,Peterson,M,2020,2768,2020-2768,STM,2024,Freshman,0
Tanner,Garcia,M,2020,2769,2020-2769,STM,2024,Freshman,0
William,Bennett,M,2020,2770,2020-2770,STB,2024,Freshman,0
Marvin,Bates,M,2020,2771,2020-2771,STM,2024,Freshman,0
John,Jordan,M,2020,2772,2020-2772,STM,2024,Freshman,0
Duane,Graham,M,2020,2773,2020-2773,STM,2024,Freshman,0
Clifford,Adams,M,2020,2774,2020-2774,STC,2024,Freshman,0
Nathan,Bridges,M,2020,2775,2020-2775,STL,2024,Freshman,0
Jason,Reyes,M,2020,2776,2020-2776,STB,2024,Freshman,0
Ethan,Willis,M,2020,2777,2020-2777,STM,2024,Freshman,0
Robert,Ramirez,M,2020,2778,2020-2778,STC,2024,Freshman,0
Manuel,Joyce,M,2020,2779,2020-2779,STL,2024,Freshman,0
David,Fletcher,M,2020,2780,2020-2780,STM,2024,Freshman,0
Eric,Jefferson,M,2020,2781,2020-2781,STB,2024,Freshman,0
Steven,Fowler,M,2020,2782,2020-2782,STL,2024,Freshman,0
David,Shaw,M,2020,2783,2020-2783,STB,2024,Freshman,0
Jose,Hill,M,2020,2784,2020-2784,STB,2024,Freshman,0
Alex,Little,M,2020,2785,2020-2785,STL,2024,Freshman,0
James,Johnson,M,2020,2786,2020-2786,STC,2024,Freshman,0
Anthony,Rodriguez,M,2020,2787,2020-2787,STM,2024,Freshman,0
Christopher,Reed,M,2020,2788,2020-2788,STM,2024,Freshman,0
Darrell,James,M,2020,2789,2020-2789,STM,2024,Freshman,0
Christopher,Collins,M,2020,2790,2020-2790,STM,2024,Freshman,0
Christopher,Lewis,M,2020,2791,2020-2791,STB,2024,Freshman,0
Thomas,Phillips,M,2020,2792,2020-2792,STC,2024,Freshman,0
Michael,James,M,2020,2793,2020-2793,STC,2024,Freshman,0
Kenneth,Alvarez,M,2020,2794,2020-2794,STM,2024,Freshman,0
Roger,Thomas,M,2020,2795,2020-2795,STL,2024,Freshman,0
John,Flores,M,2020,2796,2020-2796,STM,2024,Freshman,0
Greg,Shannon,M,2020,2797,2020-2797,STM,2024,Freshman,0
Miguel,Flores,M,2020,2798,2020-2798,STM,2024,Freshman,0
Jason,Lawrence,M,2020,2799,2020-2799,STM,2024,Freshman,0
Jeff,Green,M,2020,2800,2020-2800,STB,2024,Freshman,0
Joshua,Bowman,M,2020,2801,2020-2801,STC,2024,Freshman,0
Michael,Lopez,M,2020,2802,2020-2802,STB,2024,Freshman,0
Kenneth,Curtis,M,2020,2803,2020-2803,STC,2024,Freshman,0
Steve,Baker,M,2020,2804,2020-2804,STM,2024,Freshman,0
Robert,Moore,M,2020,2805,2020-2805,STM,2024,Freshman,0
Vincent,Brewer,M,2020,2806,2020-2806,STC,2024,Freshman,0
Jason,Woods,M,2020,2807,2020-2807,STC,2024,Freshman,0
Thomas,Benitez,M,2020,2808,2020-2808,STB,2024,Freshman,0
Mark,Walton,M,2020,2809,2020-2809,STM,2024,Freshman,0
Jeffrey,Orozco,M,2020,2810,2020-2810,STB,2024,Freshman,0
Tyler,Morgan,M,2020,2811,2020-2811,STM,2024,Freshman,0
Thomas,Bell,M,2020,2812,2020-2812,STM,2024,Freshman,0
Kenneth,Serrano,M,2020,2813,2020-2813,STM,2024,Freshman,0
Gary,Garner,M,2020,2814,2020-2814,STB,2024,Freshman,0
Joseph,Lin,M,2020,2815,2020-2815,STM,2024,Freshman,0
Thomas,Reynolds,M,2020,2816,2020-2816,STC,2024,Freshman,0
Robert,Williams,M,2020,2817,2020-2817,STM,2024,Freshman,0
Joshua,Ford,M,2020,2818,2020-2818,STB,2024,Freshman,0
Tyler,Willis,M,2020,2819,2020-2819,STM,2024,Freshman,0
Rodney,Roach,M,2020,2820,2020-2820,STB,2024,Freshman,0
Thomas,Madden,M,2020,2821,2020-2821,STM,2024,Freshman,0
Jeremiah,Thomas,M,2020,2822,2020-2822,STM,2024,Freshman,0
Joe,Mitchell,M,2020,2823,2020-2823,STB,2024,Freshman,0
Matthew,Hart,M,2020,2824,2020-2824,STL,2024,Freshman,0
Eric,Gonzales,M,2020,2825,2020-2825,STC,2024,Freshman,0
Nicholas,Diaz,M,2020,2826,2020-2826,STM,2024,Freshman,0
Jimmy,Martin,M,2020,2827,2020-2827,STM,2024,Freshman,0
William,Sparks,M,2020,2828,2020-2828,STM,2024,Freshman,0
Andres,Hammond,M,2020,2829,2020-2829,STB,2024,Freshman,0
Andrew,Griffith,M,2020,2830,2020-2830,STC,2024,Freshman,0
Justin,Sullivan,M,2020,2831,2020-2831,STB,2024,Freshman,0
Jeremiah,Lewis,M,2020,2832,2020-2832,STM,2024,Freshman,0
Daniel,Robinson,M,2020,2833,2020-2833,STB,2024,Freshman,0
Russell,Yu,M,2020,2834,2020-2834,STC,2024,Freshman,0
Dylan,Schmidt,M,2020,2835,2020-2835,STM,2024,Freshman,0
Richard,Rogers,M,2020,2836,2020-2836,STM,2024,Freshman,0
Juan,Owens,M,2020,2837,2020-2837,STB,2024,Freshman,0
Matthew,Gardner,M,2020,2838,2020-2838,STC,2024,Freshman,0
Dustin,Kidd,M,2020,2839,2020-2839,STB,2024,Freshman,0
Anthony,Smith,M,2020,2840,2020-2840,STM,2024,Freshman,0
Benjamin,Matthews,M,2020,2841,2020-2841,STM,2024,Freshman,0
Thomas,Walker,M,2020,2842,2020-2842,STC,2024,Freshman,0
Jonathan,Williamson,M,2020,2843,2020-2843,STL,2024,Freshman,0
Benjamin,Watson,M,2020,2844,2020-2844,STC,2024,Freshman,0
George,Ball,M,2020,2845,2020-2845,STC,2024,Freshman,0
Michael,Smith,M,2020,2846,2020-2846,STM,2024,Freshman,0
Nicholas,Villarreal,M,2020,2847,2020-2847,STB,2024,Freshman,0
Carl,Thomas,M,2020,2848,2020-2848,STC,2024,Freshman,0
Eric,Hill,M,2020,2849,2020-2849,STC,2024,Freshman,0
Michael,Green,M,2020,2850,2020-2850,STM,2024,Freshman,0
James,Lowe,M,2020,2851,2020-2851,STB,2024,Freshman,0
Matthew,Brown,M,2020,2852,2020-2852,STB,2024,Freshman,0
Thomas,Webb,M,2020,2853,2020-2853,STB,2024,Freshman,0
Craig,Williams,M,2020,2854,2020-2854,STC,2024,Freshman,0
Michael,Green,M,2020,2855,2020-2855,STL,2024,Freshman,0
Charles,Hooper,M,2020,2856,2020-2856,STB,2024,Freshman,0
Frank,Raymond,M,2020,2857,2020-2857,STC,2024,Freshman,0
Angel,Gilbert,M,2020,2858,2020-2858,STB,2024,Freshman,0
Adam,Ross,M,2020,2859,2020-2859,STC,2024,Freshman,0
Kevin,Davis,M,2020,2860,2020-2860,STM,2024,Freshman,0
Jesse,Hines,M,2020,2861,2020-2861,STB,2024,Freshman,0
Robert,Washington,M,2020,2862,2020-2862,STL,2024,Freshman,0
Jeremy,Nguyen,M,2020,2863,2020-2863,STB,2024,Freshman,0
John,Berger,M,2020,2864,2020-2864,STB,2024,Freshman,0
Nicholas,Porter,M,2020,2865,2020-2865,STL,2024,Freshman,0
Juan,Ross,M,2020,2866,2020-2866,STC,2024,Freshman,0
Justin,Smith,M,2020,2867,2020-2867,STB,2024,Freshman,0
Matthew,Murphy,M,2020,2868,2020-2868,STC,2024,Freshman,0
Neil,Chan,M,2020,2869,2020-2869,STM,2024,Freshman,0
Allen,Miller,M,2020,2870,2020-2870,STC,2024,Freshman,0
Michael,Barber,M,2020,2871,2020-2871,STL,2024,Freshman,0
Thomas,King,M,2020,2872,2020-2872,STC,2024,Freshman,0
Kevin,Pruitt,M,2020,2873,2020-2873,STC,2024,Freshman,0
